artist.hotttnesss,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,longitude,loudness,mode,mode_confidence,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,year
0.47070039,1.0,0.827,1.14385,0.85,0.54534,280.00608,0.148,0.7127449,1.0,0.485,44.97903,-93.26493,-9.429,1,0.493,265.346,0.736,0.24459,99.059,post-grunge,1.0,4.0,0.925,1998
0.413254694,0.0,0.371,1.38721,0.884,0.4689,262.24281,0.218,0.620963981,0.0,0.423,37.15735675013362,-63.93335786851952,-8.285,1,0.53,255.176,0.517,0.24533,130.513,vallenato,1.0,3.0,0.438,2000
0.408646827,0.0,0.429,0.55991,0.103,0.55991,419.68281,0.0,0.573843116,1.0,0.343,42.33168,-83.04792,-5.251,1,0.476,410.035,0.131,0.23495,93.924,gospel,0.90301582,4.0,0.428,0
0.430897609,2.0,0.059,1.5823,0.58,0.57724,211.9571,0.0,0.567510986,1.0,0.418,37.15735675013362,-63.93335786851952,-11.331,0,0.364,207.853,1.0,0.33306,120.583,freestyle,0.926334388,4.0,1.0,1990
0.23869635,0.0,0.04,1.23245,0.737,0.86503,244.27057,0.664,0.412867488,8.0,0.529,18.46617,-66.10665,-16.375,1,1.0,237.25,0.243,0.68086,162.984,mambo,1.0,4.0,0.141,0
0.299656226,0.0,0.687,0.14948,0.687,0.14948,46.86322,0.0,0.404197926,6.0,0.302,37.15735675013362,-63.93335786851952,-17.532,1,0.45,43.027,0.392,0.14948,111.006,stand-up comedy,0.866944316,1.0,0.0,0
0.080166939,0.0,0.002,1.06256,0.817,0.35586,255.00689,0.299,0.351182454,7.0,0.627,37.15735675013362,-63.93335786851952,-10.791,1,0.639,240.756,0.646,0.18205,170.702,hip hop,1.0,4.0,0.203,0
0.512812103,1.0,0.234,0.92896,0.0,0.41896,214.09914,0.0,0.603843765,9.0,0.108,37.15735675013362,-63.93335786851952,-4.678,0,0.275,214.099,0.107,0.41896,113.966,cumbia,0.984843533,4.0,0.276,0
0.485198263,0.0,0.133,0.76052,0.605,0.38048,233.66485,0.0,0.587466437,4.0,0.352,37.15735675013362,-63.93335786851952,-11.104,0,0.44,219.794,0.301,0.19094,160.052,neo-progressive,0.999599959,3.0,0.927,2006
0.351345077,1.0,0.055,0.42964,0.808,0.42964,161.74975,0.0,0.521712214,3.0,0.256,30.33138,-81.6558,-9.23,1,0.397,156.143,0.961,0.42964,110.603,country blues,1.0,3.0,0.794,0
0.281396284,0.0,0.625,0.10441,0.625,0.10441,250.72281,0.154,0.405923907,1.0,0.777,55.67631,12.56935,-22.088,1,0.664,235.961,0.625,0.10441,158.982,free jazz,0.98315923,1.0,1.0,0
0.43676907,1.0,0.127,1.64442,0.517,0.65217,109.16526,0.235,0.641172818,7.0,0.914,50.84838,4.34968,-19.736,1,0.772,98.081,0.526,0.31982,63.334,latin jazz,1.0,5.0,0.905,1998
0.398908898,0.0,0.002,0.63193,0.828,0.25324,215.43138,0.195,0.595166585,2.0,0.661,47.60356,-122.32944,-12.067,1,0.417,212.927,0.4,0.25324,157.532,grunge,1.0,4.0,0.091,1991
0.326429668,0.0,0.753,0.14107,0.753,0.14107,116.4273,0.09,0.491695071,7.0,0.767,39.17881,-96.56183,-9.873,1,0.837,107.7,0.656,0.14107,130.815,power pop,0.963624773,1.0,0.0,0
0.297949266,0.0,0.108,0.94375,0.638,0.54925,294.05995,0.0,0.352212817,0.0,0.858,37.15735675013362,-63.93335786851952,-14.467,1,0.695,265.52,0.516,0.35102,150.782,gaita,1.0,5.0,1.0,2010
0.313171602,0.0,1.0,0.07827,1.0,0.07827,401.97179,0.369,0.450877778,5.0,0.313,37.15735675013362,-63.93335786851952,-7.121,1,0.254,396.295,0.0,0.07827,132.188,musette,1.0,1.0,0.0,0
1.005941966,1.0,0.021,0.36478,0.74,0.36478,235.10159,0.0,0.845601887,6.0,0.748,37.15735675013362,-63.93335786851952,-6.618,1,0.617,211.574,0.567,0.0477,94.993,hip hop,1.0,4.0,0.684,2000
0.52041211,5.0,0.033,1.47322,0.579,0.51894,283.24526,2.601,0.74151813,0.0,0.568,37.15735675013362,-63.93335786851952,-9.805,1,0.477,275.934,0.165,0.51894,126.007,electronic,1.0,4.0,0.45,0
0.335041777,0.0,0.274,0.43198,0.662,0.22491,1054.37995,0.207,0.568427347,9.0,1.0,37.15735675013362,-63.93335786851952,-11.906,1,0.825,1035.796,0.662,0.22491,246.5,chill-out,1.0,4.0,0.873,0
0.0,2.0,0.046,0.092,0.0,0.092,31.42485,0.0,0.240387119,4.0,0.0,37.15735675013362,-63.93335786851952,-12.483,1,0.0,31.425,0.547,0.092,123.709,pop folk,1.0,4.0,0.0,0
0.538491128,0.0,0.036,1.17493,1.0,0.39713,207.20281,0.166,0.750479817,4.0,0.725,37.15735675013362,-63.93335786851952,-14.799,0,0.529,203.244,0.854,0.20204,154.603,reggae,1.0,4.0,0.451,0
0.344405445,0.0,0.196,0.0341,0.578,0.0341,211.74812,0.142,0.584989173,5.0,0.595,37.15735675013362,-63.93335786851952,-5.184,1,0.481,199.848,0.44,0.0341,216.196,teen pop,0.878229834,7.0,0.0,0
0.37300074,0.0,0.143,0.82147,0.108,0.47597,279.74485,0.0,0.593119272,8.0,0.461,37.15735675013362,-63.93335786851952,-9.027,0,0.448,272.747,0.108,0.47597,172.35,neo soul,0.930923704,3.0,0.892,2008
0.546545162,1.0,0.028,0.79557,0.894,0.2937,133.82485,0.456,0.840590438,10.0,0.576,35.2225,-80.83754,-8.06,0,0.37,133.825,0.532,0.2937,120.663,alternative metal,0.948459133,4.0,1.0,2007
0.397594324,0.0,0.005,0.69537,0.33,0.69537,267.67628,6.24,0.606885311,5.0,0.583,37.15735675013362,-63.93335786851952,-10.96,1,0.326,260.946,0.627,0.5185,176.349,latin jazz,1.0,4.0,0.236,2000
0.413393911,0.0,0.088,1.63851,0.623,0.50591,247.562,0.188,0.712098902,6.0,0.062,37.15735675013362,-63.93335786851952,-6.57,0,0.194,243.287,0.638,0.21641,106.435,gangster rap,1.0,4.0,0.494,2000
0.290835364,1.0,0.012,1.37905,0.758,0.95203,192.20853,0.0,0.475142471,4.0,0.645,37.15735675013362,-63.93335786851952,-7.012,0,0.478,188.349,0.525,0.73973,141.681,europop,1.0,4.0,0.55,0
0.454848369,0.0,0.106,3.25168,0.535,2.46264,239.67302,2.873,0.598636434,9.0,0.53,29.07904,-110.94695,-7.345,1,0.489,229.593,0.25,2.26537,151.869,brutal death metal,0.97287426,5.0,0.054,0
0.405025455,0.0,0.035,1.05513,0.579,0.54615,166.42567,0.0,0.651583436,2.0,0.32,37.15735675013362,-63.93335786851952,-8.107,1,0.469,162.058,0.319,0.28976,117.368,grime,0.978561249,4.0,1.0,2008
0.560819769,2.0,0.727,0.31729,0.727,0.31729,259.63057,4.708,0.768004235,10.0,0.0,32.61436,-86.68073,-7.295,0,0.0,257.295,0.095,0.31729,130.098,industrial metal,1.0,1.0,0.0,1999
0.0,0.0,0.074,0.09231,0.0,0.09231,229.40689,0.978,0.460250922,11.0,0.78,37.15735675013362,-63.93335786851952,-9.793,0,0.757,221.425,0.779,0.09231,130.823,europop,1.0,5.0,0.705,0
0.395791274,0.0,0.003,0.66745,0.864,0.08195,156.29016,0.299,0.60383917,2.0,0.109,38.68193,-84.59431,-9.322,1,0.597,146.692,0.927,0.08195,108.417,country rock,0.978369095,4.0,0.445,0
0.222794125,0.0,0.01,0.6363,0.497,0.12062,277.10649,0.0,0.560578608,5.0,0.565,37.15735675013362,-63.93335786851952,-7.077,1,0.528,267.703,0.966,0.12062,116.992,roots rock,1.0,4.0,0.0,2009
0.0,0.0,0.224,0.3553,0.464,0.3553,749.81832,0.0,0.300692709,0.0,0.061,54.31392,-2.23218,-16.889,1,0.084,741.918,0.35,0.3553,117.985,cool jazz,0.969204488,3.0,0.961,0
0.374560253,0.0,0.115,0.44249,0.115,0.44249,264.25424,0.0,0.52607728,5.0,0.173,37.15735675013362,-63.93335786851952,-9.109,0,0.236,255.681,0.714,0.44249,90.055,downtempo,1.0,1.0,0.379,2007
0.40606255,1.0,0.045,0.98493,1.0,0.49738,437.9424,0.0,0.609807806,3.0,0.256,37.27188,-119.27023,-6.042,0,0.138,433.656,1.0,0.25661,123.994,deep house,0.90861493,4.0,0.95,2001
0.297258384,0.0,0.063,0.04843,0.456,0.04843,338.02404,0.276,0.370667208,10.0,0.012,37.15735675013362,-63.93335786851952,-9.992,0,0.15,325.242,0.642,0.04843,77.352,disco,0.967445292,3.0,1.0,0
0.441945161,0.0,0.554,0.66881,0.377,0.24716,199.28771,2.212,0.63419618,2.0,0.392,37.15735675013362,-63.93335786851952,-3.353,1,0.474,195.483,0.812,0.03528,141.749,ccm,1.0,4.0,0.554,0
0.349314408,0.0,0.004,0.66542,0.991,0.19439,395.28444,0.0,0.579396663,6.0,0.288,37.15735675013362,-63.93335786851952,-5.299,1,0.437,392.522,0.726,0.19439,127.981,chill-out,0.956321947,4.0,0.0,2006
0.144684661,0.0,0.092,1.12729,0.607,0.3883,308.53179,0.0,0.455306613,5.0,0.398,37.15735675013362,-63.93335786851952,-6.359,0,0.417,294.777,0.012,0.3883,81.828,southern gospel,1.0,4.0,1.0,0
0.407373149,0.0,0.156,0.71835,0.328,0.2761,277.81179,0.0,0.550303379,9.0,0.311,37.15735675013362,-63.93335786851952,-4.092,1,0.372,273.676,0.327,0.2761,136.271,hip house,0.926651026,4.0,0.192,0
0.286007518,0.0,0.483,1.55434,0.567,1.02148,204.14649,0.0,0.398544645,0.0,0.716,43.7427,-84.62167,-8.755,1,0.7,196.54,0.583,0.75262,121.945,roots rock,0.945726833,4.0,0.954,0
0.526458224,0.0,0.201,1.01572,0.91,1.01572,227.70893,2.519,0.842431482,1.0,0.366,37.15735675013362,-63.93335786851952,-8.901,1,0.595,223.266,0.306,1.01572,87.953,pop punk,1.0,4.0,0.806,2008
0.38065636,3.0,0.0,0.25772,0.0,0.25772,227.94404,3.901,0.601891975,0.0,0.708,53.07516,8.80466,-10.242,1,0.761,215.754,0.0,0.25772,84.001,orchestra,1.0,1.0,0.979,1998
0.329543323,0.0,0.003,0.34049,0.343,0.34049,246.07302,0.0,0.439634435,1.0,0.0,37.15735675013362,-63.93335786851952,-8.15,0,0.0,238.695,0.48,0.17438,179.831,hip hop,1.0,4.0,0.0,1993
0.325845945,0.0,0.919,0.64933,0.526,0.24703,341.75955,0.224,0.516273891,1.0,0.237,37.77916,-122.42005,-10.537,1,0.37,332.359,0.672,0.04588,120.731,latin jazz,0.930417093,4.0,0.529,0
0.148985481,0.0,0.088,1.47417,0.971,0.48684,184.0322,0.0,0.373850623,2.0,0.789,37.15735675013362,-63.93335786851952,-5.074,1,0.693,177.267,0.244,0.23066,120.038,chanson,1.0,4.0,0.581,0
0.358685666,1.0,0.009,0.38902,0.642,0.38902,225.74975,0.0,0.543971487,8.0,0.004,37.15735675013362,-63.93335786851952,-15.893,1,0.181,205.967,0.982,0.38902,110.598,pop rock,0.976627409,4.0,0.912,1988
0.423808444,1.0,0.027,0.49303,0.814,0.07441,201.92608,0.184,0.541033427,10.0,0.519,53.55334,9.99245,-14.361,1,0.761,191.594,0.376,0.07441,144.232,easy listening,0.986837479,4.0,0.279,0
0.394282621,1.0,0.004,0.36522,0.657,0.36522,199.05261,0.241,0.603882792,4.0,0.665,37.15735675013362,-63.93335786851952,-22.272,0,0.605,184.366,0.245,0.36522,86.463,soft rock,0.920768352,4.0,0.334,2008
0.357663448,0.0,0.07,0.30891,0.612,0.30891,175.72526,2.432,0.551311117,2.0,0.392,48.39023,-4.48622,-11.556,0,0.419,164.908,0.221,0.03172,109.847,chanson,0.978815243,4.0,0.59,2009
0.534429714,1.0,0.107,0.23533,0.905,0.23533,274.78159,0.113,0.845373304,4.0,0.463,37.15735675013362,-63.93335786851952,-5.958,1,0.401,260.777,1.0,0.23533,92.998,rap,1.0,5.0,0.998,0
0.0,0.0,0.382,0.49085,0.382,0.49085,363.20608,0.218,0.35967774,2.0,0.626,37.15735675013362,-63.93335786851952,-12.935,1,0.556,352.984,0.515,0.25701,85.551,country blues,0.963182307,1.0,0.0,0
0.313500755,0.0,0.01,0.78221,0.977,0.27791,165.25016,0.479,0.538084829,11.0,0.137,37.15735675013362,-63.93335786851952,-12.325,1,0.443,161.321,0.641,0.27791,121.375,piano blues,0.990475887,4.0,1.0,0
0.443875676,3.0,0.129,2.20811,0.568,0.60584,1598.1971,1.03,0.686811617,10.0,0.152,52.51607,13.37698,-7.638,1,0.0,1588.216,0.063,0.35187,74.384,breakcore,1.0,7.0,0.825,2000
0.766076164,1.0,0.056,0.49025,0.0,0.05909,184.00608,0.084,0.864867842,4.0,0.239,37.15735675013362,-63.93335786851952,-2.895,0,0.323,175.525,0.553,0.05909,127.15,emo,1.0,4.0,0.632,2006
0.316724551,0.0,0.041,1.54634,0.538,0.81696,338.12853,0.0,0.472247769,9.0,0.0,37.15735675013362,-63.93335786851952,-13.422,0,0.063,330.141,0.279,0.44735,84.895,chicago blues,0.927188997,4.0,0.49,0
0.35303574,0.0,0.546,0.28207,0.546,0.28207,196.88444,0.282,0.519000072,0.0,0.766,35.74595,-89.53176,-18.338,1,0.811,189.864,0.0,0.28207,158.767,country blues,0.967611517,1.0,0.0,1930
0.437050558,0.0,1.0,0.16652,1.0,0.16652,12.12036,0.578,0.54768466,7.0,0.109,37.4876,139.83829,-17.425,1,0.345,12.12,1.0,0.16652,137.537,hard rock,0.94989837,1.0,0.0,0
0.349192218,0.0,0.236,0.92843,0.0,0.19287,184.18893,0.0,0.495559652,4.0,0.428,37.15735675013362,-63.93335786851952,-4.665,1,0.074,184.189,0.029,0.19287,81.767,breakcore,1.0,4.0,0.314,0
0.360583582,0.0,0.0,0.0,0.0,0.0,3.99628,0.0,0.53938059,10.0,0.013,37.15735675013362,-63.93335786851952,-34.033,1,0.255,3.996,0.281,0.05529,0.0,post-grunge,0.96793713,4.0,0.0,1998
0.417982275,0.0,0.593,0.10438,0.741,0.10438,201.74322,0.502,0.499881075,7.0,0.861,41.26069,-95.93995,-14.173,1,0.818,194.154,0.359,0.10438,111.428,instrumental pop,1.0,4.0,0.277,0
0.458439468,0.0,0.002,0.84886,0.85,0.28787,90.90567,0.0,0.732661132,8.0,0.648,37.80506,-122.27302,-9.505,1,0.524,82.042,0.644,0.28787,108.445,hip hop,1.0,4.0,0.879,1991
0.607792752,2.0,0.17,0.83672,0.17,0.83672,210.54649,7.007,0.838924311,1.0,0.171,42.33168,-83.04792,-12.26,0,0.238,196.545,0.17,0.83672,130.325,shock rock,0.924687772,1.0,0.33,2003
0.316354001,0.0,0.819,0.13099,0.819,0.13099,191.97342,0.095,0.430538907,0.0,0.0,56.153,10.20452,-18.025,0,0.0,186.88,0.351,0.13099,182.879,hard bop,0.942971915,1.0,0.0,0
0.500459151,1.0,0.012,0.45615,0.473,0.16847,140.40771,0.0,0.773491325,2.0,0.0,37.15735675013362,-63.93335786851952,-4.459,0,0.242,136.214,0.515,0.02392,207.974,post-hardcore,0.999577635,4.0,0.0,2009
0.369076871,1.0,0.141,0.59068,0.598,0.2481,197.22404,0.0,0.624200328,0.0,0.0,38.62774,-90.19951,-23.549,1,0.0,188.714,0.69,0.2481,176.279,latin jazz,1.0,4.0,0.209,1956
0.583147022,1.0,0.036,1.29114,0.554,0.62493,219.81995,0.119,0.80955221,8.0,0.615,40.14323,-74.72671,-3.67,1,0.611,211.598,0.776,0.17923,91.011,alternative metal,1.0,4.0,0.839,2005
0.275593275,0.0,0.973,1.15117,0.578,0.22369,250.67057,0.0,0.393329886,11.0,0.478,37.15735675013362,-63.93335786851952,-3.809,1,0.648,246.085,0.657,0.22369,127.891,soukous,1.0,4.0,0.0,0
0.432669353,0.0,0.028,0.18476,0.941,0.18476,243.25179,0.311,0.685435384,6.0,0.828,37.15735675013362,-63.93335786851952,-4.403,1,0.621,232.519,0.703,0.18476,89.925,country rock,1.0,4.0,1.0,0
0.345610204,0.0,0.753,1.81093,0.219,1.23806,227.36934,8.702,0.615106846,0.0,0.013,40.71455,-74.00712,-15.712,1,0.304,211.116,0.034,0.95977,103.621,modern rock,0.880123218,4.0,1.0,0
0.0,0.0,0.101,0.22628,0.816,0.22628,197.72036,0.078,0.366302895,4.0,0.335,44.11559,-120.51484,-12.745,0,0.48,190.195,0.0,0.22628,120.138,jazz,1.0,3.0,1.0,0
0.363675677,1.0,0.071,0.46587,0.539,0.16864,281.52118,0.285,0.601305752,9.0,0.223,36.87652,-89.58828,-13.358,1,0.285,267.273,0.482,0.16864,201.006,jazz fusion,0.949400706,4.0,0.0,1977
0.0,0.0,0.426,0.99517,0.922,0.49321,130.19383,0.159,0.351269291,8.0,0.668,37.15735675013362,-63.93335786851952,-9.333,1,0.613,125.306,1.0,0.24286,120.066,banda,0.778168794,4.0,0.734,0
0.338992803,1.0,0.005,0.86103,0.551,0.44525,183.58812,0.206,0.408850475,7.0,0.374,37.15735675013362,-63.93335786851952,-2.713,0,0.324,172.832,0.682,0.23524,142.895,experimental pop,0.896977914,4.0,0.953,2009
0.448669074,0.0,0.129,1.08516,0.682,0.52127,148.24444,0.171,0.582804694,7.0,0.487,34.56398,-92.58685,-15.354,1,0.449,137.009,0.839,0.24003,108.128,rockabilly,1.0,4.0,0.151,0
0.400624309,0.0,0.16,0.39747,0.35,0.39747,277.7073,0.154,0.55860192,7.0,0.638,30.9742,-91.52382,-8.498,0,0.49,270.408,0.264,0.10166,100.095,flamenco,0.888810755,4.0,1.0,0
0.373832894,0.0,0.132,1.90267,0.969,0.55119,194.45506,0.19,0.325700771,0.0,0.031,35.83073,-85.97874,-5.729,1,0.652,179.891,0.634,0.04471,89.001,country gospel,1.0,4.0,0.885,0
0.340080014,0.0,0.035,1.21477,0.755,0.38945,349.51791,0.142,0.527185158,1.0,0.477,18.11526,-77.27348,-17.081,1,0.49,334.269,0.97,0.18347,149.567,roots reggae,0.991151495,4.0,0.0,0
0.416503946,1.0,0.149,1.67357,1.0,0.22634,175.25506,0.531,0.616896386,8.0,0.559,50.82607,7.28021,-17.186,1,0.471,167.056,0.675,0.22634,84.894,chanson,1.0,5.0,0.369,0
0.372179878,0.0,0.313,0.41287,0.802,0.41287,271.85587,0.316,0.495066661,0.0,0.692,37.15735675013362,-63.93335786851952,-13.983,1,0.714,263.425,1.0,0.41287,74.392,blues-rock,1.0,3.0,0.397,0
0.364556676,0.0,0.122,1.2839,1.0,0.27363,269.81832,0.17,0.60104754,11.0,0.385,37.15735675013362,-63.93335786851952,-8.525,0,0.478,263.964,0.909,0.27363,120.859,blues-rock,0.99604491,4.0,0.484,0
0.4695139,1.0,0.098,0.99518,0.0,0.30805,120.86812,0.0,0.676492513,6.0,0.459,37.15735675013362,-63.93335786851952,-6.72,1,0.396,120.868,0.289,0.13718,170.081,hip hop,1.0,5.0,1.0,2000
0.530772085,1.0,0.612,1.06363,0.147,0.27214,229.45914,2.322,0.862099767,9.0,0.811,36.15398,-95.99277,-3.8,1,0.784,217.641,0.237,0.07136,82.282,post-grunge,1.0,4.0,0.683,2008
0.439438996,0.0,0.039,0.57249,0.835,0.57249,255.21587,0.257,0.589190725,9.0,0.757,37.15735675013362,-63.93335786851952,-6.778,1,0.794,236.507,0.72,0.34541,138.378,british pop,0.936346055,4.0,0.798,0
0.30571906,0.0,0.048,1.48154,1.0,0.2763,155.03628,0.247,0.522888132,4.0,0.569,37.15735675013362,-63.93335786851952,-6.611,1,0.51,152.213,0.999,0.12858,99.901,disco,0.912036213,4.0,1.0,2005
0.340497417,0.0,0.008,0.70199,0.637,0.28812,169.58649,0.0,0.494940623,0.0,0.585,37.15735675013362,-63.93335786851952,-4.333,1,0.518,163.614,0.865,0.08272,148.012,folk-pop,0.990681814,4.0,0.142,0
0.420412618,1.0,0.001,1.38091,0.513,0.47347,259.05587,0.0,0.786359137,11.0,0.202,34.05349,-118.24532,-8.977,0,0.533,259.056,0.578,0.24943,126.46,experimental rock,0.953932501,4.0,0.0,2006
0.393622172,0.0,0.579,0.02167,0.579,0.02167,276.79302,0.38,0.448025346,7.0,0.527,37.15735675013362,-63.93335786851952,-22.645,1,0.697,253.933,0.26,0.02167,138.83,meditation,0.954042931,1.0,0.0,1992
0.395793546,1.0,0.804,1.33784,0.966,0.05894,385.2273,0.0,0.74119524,1.0,0.06,37.15735675013362,-63.93335786851952,-6.965,1,0.273,353.228,1.0,0.05894,94.005,techno,0.966343493,4.0,0.704,2002
0.0,0.0,0.015,0.74502,0.279,0.33548,1037.68771,0.0,0.363475535,11.0,0.623,37.15735675013362,-63.93335786851952,-11.368,0,0.53,1030.089,1.0,0.1302,147.347,italian disco,0.978693208,4.0,0.749,0
0.830356766,0.0,0.041,0.25316,0.041,0.25316,99.3171,0.0,0.892688611,2.0,0.395,37.15735675013362,-63.93335786851952,-20.575,1,0.341,99.317,0.025,0.25316,204.064,r&b,0.951770362,1.0,0.0,0
0.240551991,0.0,0.535,1.55952,0.535,0.24062,348.02893,12.394,0.409989492,4.0,0.0,37.15735675013362,-63.93335786851952,-8.963,0,0.118,337.287,0.064,0.07484,92.012,gangster rap,0.926349966,4.0,0.754,0
0.399042081,1.0,0.437,0.65867,0.397,0.65867,53.31546,2.026,0.611801472,6.0,0.21,33.89275,35.48527,-23.155,0,0.433,53.315,0.171,0.1564,79.685,latin jazz,0.909053763,4.0,0.618,2006
0.251599924,0.0,1.0,0.31759,1.0,0.31759,189.43955,0.243,0.0,2.0,0.414,37.15735675013362,-63.93335786851952,-9.215,1,0.524,174.132,0.93,0.31759,118.66,swamp rock,1.0,1.0,0.0,0
0.406626217,1.0,0.374,0.18448,0.886,0.18448,186.5922,0.148,0.643982592,4.0,0.611,-34.60852,-58.37354,-15.45,0,0.53,172.803,0.81,0.18448,159.502,folk,1.0,3.0,1.0,1998
0.280061858,0.0,0.258,0.26464,0.288,0.26464,49.94567,0.0,0.369876958,10.0,0.467,37.15735675013362,-63.93335786851952,-2.182,0,0.266,49.946,0.296,0.11567,174.865,power violence,1.0,4.0,0.297,0
0.384611084,0.0,0.052,1.36221,0.174,1.36221,212.32281,0.0,0.523714637,0.0,0.615,30.08615,-94.10158,-11.51,1,0.596,193.631,0.096,1.36221,174.437,classic country,0.984993496,4.0,0.0,0
0.361034556,0.0,0.83,0.54835,0.83,0.54835,87.11791,0.073,0.613867472,11.0,0.568,37.15735675013362,-63.93335786851952,-6.076,0,0.531,83.36,0.178,0.29027,116.837,dirty rap,1.0,1.0,0.0,0
0.0,0.0,0.046,0.81243,0.835,0.29833,161.802,0.0,0.059626097,10.0,0.442,37.15735675013362,-63.93335786851952,-12.011,1,0.509,161.802,0.874,0.03998,115.937,beat,1.0,4.0,0.479,0
0.368196028,1.0,1.0,0.22712,1.0,0.22712,258.19383,0.183,0.622383754,2.0,0.886,37.15735675013362,-63.93335786851952,-5.319,1,0.668,255.878,1.0,0.22712,180.327,pop rap,0.858779476,1.0,0.538,2009
0.411364132,0.0,0.101,0.98701,0.628,0.27615,250.85342,0.223,0.5291028,2.0,0.481,37.15735675013362,-63.93335786851952,-12.439,1,0.533,239.496,0.714,0.09798,168.935,dancehall,0.963601635,4.0,0.748,0
0.376688631,1.0,0.587,0.35884,0.587,0.35884,152.65914,0.0,0.567814264,2.0,0.508,38.43773,-122.71242,-3.478,1,0.563,143.755,0.789,0.19959,181.748,pop rock,0.901868403,1.0,0.0,2001
0.804830428,2.0,0.109,0.17473,0.659,0.17473,289.30567,2.02,0.871010615,7.0,0.507,37.15735675013362,-63.93335786851952,-2.973,1,0.507,277.211,0.29,0.17473,174.69,hip hop,1.0,4.0,0.849,2000
0.41851217,0.0,0.093,0.10735,0.785,0.10735,232.38485,0.078,0.502609986,11.0,0.071,40.11727,-88.20449,-5.631,0,0.393,225.338,1.0,0.10735,85.326,hard house,0.932685269,5.0,0.908,0
0.425126208,0.0,0.104,0.19187,0.775,0.19187,237.97506,0.0,0.61071322,9.0,0.632,37.15735675013362,-63.93335786851952,-12.008,0,0.603,228.142,0.644,0.19187,86.006,brazilian pop music,1.0,5.0,0.375,2000
0.467552021,1.0,0.025,0.89565,0.815,0.26413,181.62893,0.0,0.694098145,5.0,0.002,37.15735675013362,-63.93335786851952,-14.808,1,0.061,181.629,0.56,0.26413,96.22,hip hop,1.0,4.0,0.479,1995
0.421388265,0.0,0.122,0.03956,1.0,0.03956,106.60526,0.345,0.507016081,10.0,0.028,37.77916,-122.42005,-9.104,1,0.626,102.47,1.0,0.03956,93.594,folk metal,0.987235519,3.0,1.0,2000
0.0,0.0,0.001,0.67013,0.932,0.19079,257.95873,0.148,0.321448433,4.0,0.0,37.15735675013362,-63.93335786851952,-11.401,1,0.0,244.065,1.0,0.19079,124.487,ragtime,0.932997476,4.0,1.0,1988
0.273923339,0.0,0.02,1.1999,0.471,0.27647,558.28853,0.0,0.439362957,0.0,0.697,37.15735675013362,-63.93335786851952,-8.078,1,0.463,553.233,1.0,0.04541,130.019,tribal house,1.0,4.0,0.0,0
0.319119602,0.0,0.884,0.23517,0.884,0.23517,114.93832,0.374,0.440042445,0.0,0.497,33.51711,-90.18043,-8.667,1,0.535,111.078,0.828,0.05449,164.52,r&b,1.0,1.0,0.0,0
0.516234384,2.0,0.092,1.22597,0.27,0.5407,229.01506,0.0,0.687478318,4.0,0.492,37.15735675013362,-63.93335786851952,-4.774,0,0.389,225.553,0.574,0.3696,87.899,ccm,1.0,4.0,0.862,0
0.420945486,0.0,0.029,0.6099,1.0,0.18214,241.68444,0.154,0.590818773,0.0,0.328,40.71455,-74.00712,-8.948,0,0.357,222.662,1.0,0.18214,140.025,trip hop,1.0,4.0,0.579,2009
0.401723686,0.0,0.381,0.50101,0.517,0.05306,153.33832,0.0,0.651045661,4.0,0.258,37.15735675013362,-63.93335786851952,-5.92,1,0.319,141.56,1.0,0.05306,133.986,pop punk,0.887288301,4.0,0.0,2001
0.334555146,0.0,0.02,0.91283,0.861,0.41484,266.00444,0.235,0.528197686,7.0,0.339,37.15735675013362,-63.93335786851952,-8.147,1,0.51,262.769,0.0,0.16584,119.996,electro,0.975404147,4.0,0.654,0
0.0,0.0,0.497,1.44841,0.475,1.07863,307.51302,0.0,0.024808158,4.0,0.421,37.15735675013362,-63.93335786851952,-17.83,0,0.531,298.028,0.0,0.89374,164.698,singer-songwriter,1.0,4.0,0.026,0
0.37986811,1.0,0.095,0.09756,0.716,0.09756,251.76771,0.0,0.568428704,11.0,0.996,37.15735675013362,-63.93335786851952,-8.592,1,0.78,240.849,0.719,0.09756,165.971,tango,1.0,4.0,0.53,2009
0.424953084,1.0,0.243,2.81005,0.9,0.34919,159.11138,0.287,0.674970293,1.0,0.687,37.15735675013362,-63.93335786851952,-20.142,1,0.669,141.816,0.122,0.34919,98.823,progressive house,0.898751785,7.0,0.858,1987
0.397803707,0.0,0.078,0.76146,1.0,0.14798,241.03138,0.094,0.680332846,2.0,0.029,37.15735675013362,-63.93335786851952,-6.297,1,0.154,229.68,0.746,0.14798,96.989,teen pop,0.949051238,4.0,0.553,1999
0.536400011,1.0,0.252,1.30017,0.294,0.30182,404.58404,0.0,0.797420741,7.0,0.417,37.15735675013362,-63.93335786851952,-8.087,1,0.544,404.584,0.33,0.30182,119.713,blues-rock,0.900934361,4.0,0.0,1996
0.382593001,1.0,0.851,0.44405,0.851,0.44405,226.06322,0.369,0.609636698,11.0,0.462,37.15735675013362,-63.93335786851952,-14.977,1,0.355,212.312,0.598,0.21979,135.951,texas blues,1.0,1.0,0.014,1973
